Mohammed Rafi	Q156815	1924	1980	53	Indian playback singer (1924–1980)
George Raft	Q436187	1901	1980	37	American actor (1895–1980)
Rage Against the Machine	Q72092	UNKNOWN	ALIVE	64	American rap metal band
Slamet Rahardjo	Q7538599	1949	ALIVE	10	Indonesian actor, director and screenwriter
A. R. Rahman	Q108560	1966	ALIVE	62	Indian composer and musician
Ziaur Rahman	Q198313	1936	1981	46	Chief of Army Staff and President of Bangladesh (1936-1981)
Emomali Rahmon	Q57366	1952	ALIVE	83	President of Tajikistan (1992-present)
Aishwarya Rai	Q47059	1973	ALIVE	111	Indian actress (1973–)
Bina Rai	Q523103	1931	2009	22	Indian actress (1931–2009)
Raihan	Q3269715	UNKNOWN	ALIVE	7	Malaysian music group
Rain (entertainer)	Q318485	1982	ALIVE	40	South Korean singer and actor
Luise Rainer	Q18994	1910	2014	64	German-born actress (1910–2014)
Ma Rainey	Q239533	1886	1939	35	American blues singer (1886–1939)
Rainier III, Prince of Monaco	Q185025	1923	2005	58	Prince of Monaco from 1949 to 2005
Rainilaiarivony	Q528996	1828	1896	22	Prime Minister of Madagascar (1828-1896)
Claude Rains	Q318734	1889	1967	43	British actor (1889–1967)
James Rainwater	Q190745	1917	1986	65	American physicist
Gilles de Rais	Q311634	1405	1440	39	leader in the French army, companion-in-arms of Joan of Arc, convicted serial killer of children
Ebrahim Raisi	Q5947347	1960	2024	87	President of Iran from 2021 to 2024
Aly Raisman	Q238663	1994	ALIVE	26	American artistic gymnast
Bonnie Raitt	Q234693	1949	ALIVE	43	American musician (born 1949)
Mithali Raj	Q3520476	1982	ALIVE	30	Indian women's cricketer
Mohammad-Ali Rajai	Q310592	1933	1981	59	Iranian Prime Minister and President of Iran (1933-1981)
Raghuram Rajan	Q981496	1963	ALIVE	32	Indian economist and former governor of Reserve Bank of India
Elie Rajaonarison	Q5360720	1951	2010	4	writer (1951-2010)
Rajendra I	Q211483	1000	1044	31	Chola emperor from 1014 to 1044
Dr. Rajkumar	Q984634	1929	2006	28	Indian Kannada film actor, singer (1929–2006)
Rajneesh	Q148285	1931	1990	72	Indian guru and leader of the Rajneesh movement (1931–1990)
Andry Rajoelina	Q57363	1974	ALIVE	60	President of Madagascar (2009–2014; 2019–2023; 2023–2025)
Mariano Rajoy	Q10819	1955	ALIVE	98	Spanish politician (born 1955)
Mihira Bhoja	Q1279558	836	885	12	Ruler of the Gurjara-Pratihara dynasty
Alla Rakha	Q1392049	1919	2000	21	Indian tabla player (1919–2000)
Mátyás Rákosi	Q207631	1892	1971	56	former First Secretary of the Hungarian Working People's Party (1892-1971)
Walter Raleigh	Q189144	1552	1618	60	English statesman, soldier and writer (1552–1618)
Rama II	Q319675	1768	1824	43	King of Siam
Rama III	Q319669	1787	1851	43	Third king of Siam of the Chakri Dynasty
G. N. Ramachandran	Q910690	1922	2001	18	Indian scientist (1922-2001)
M. G. Ramachandran	Q127868	1917	1987	36	film actor, chief minister of Tamil Nadu (1917 – 1987)
Tariq Ramadan	Q122988	1962	ALIVE	41	Swiss Muslim scholar
D. Ramanaidu	Q5203796	1936	2015	14	multilingual Indian film producer
Ny Avana Ramanantoanina	Q18355453	1891	1940	4	Malagasy author, playwright, and poet (1891–1940)
Cyril Ramaphosa	Q1148669	1952	ALIVE	90	President of South Africa since 2018
Periyar	Q737280	1879	1973	29	Indian social reformer (1879-1973)
Bernardino Ramazzini	Q442783	1633	1714	29	Italian malariologist (1633-1714)
Eros Ramazzotti	Q153708	1963	ALIVE	66	Italian musician (born 1963)
Marie Rambert	Q240736	1888	1982	20	dancer and teacher, founder of Ballet Rambert (1888–1982)
Jean-Philippe Rameau	Q1145	1683	1764	61	French composer and music theorist (1683–1764)
Dominique-Vincent Ramel-Nogaret	Q3034926	1760	1829	8	French politician
Ramesses VI	Q5167	-1175	-1136	43	fifth ruler of the Twentieth dynasty of Egypt
Seewoosagur Ramgoolam	Q2166580	1900	1985	31	politician, statesman and philanthropist and the first prime minister of Mauritius (1900-1985)
Richard Ramirez	Q382035	1960	2013	35	American serial killer (1960–2013)
Ramiro II of León	Q225113	898	951	34	King of León from 931 to 951
P. Ramlee	Q3058202	1929	1973	57	Malaysian singer, actor and film director (1929–1973)
Rammstein	Q25177	UNKNOWN	ALIVE	88	German Neue-Deutsche-Härte; industrial metal band
Ramon Berenguer IV, Count of Barcelona	Q319439	1113	1162	31	Prince of Aragon, Count of Barcelona and consort of the Queen of Aragon
Ramones	Q483407	UNKNOWN	ALIVE	72	American punk rock band
José Ramos-Horta	Q11665	1949	ALIVE	74	2nd and 5th President of East Timor, Nobel Prize laureate
Fidel V. Ramos	Q215351	1928	2022	68	President of the Philippines from 1992 to 1998
Graciliano Ramos	Q1392121	1892	1953	19	Brazilian writer and mayor (1892-1953)
Jean-Pierre Rampal	Q186359	1922	2000	33	French flutist
Charlotte Rampling	Q234679	1946	ALIVE	123	British actress (born 1946)
Allan Ramsay (poet)	Q654775	1684	1758	15	Scottish poet (1686-1758)
Gordon Ramsay	Q15280	1966	ALIVE	55	British chef, restaurateur, and television personality (born 1966)
William Ramsay	Q950726	1852	1916	87	Scottish chemist (1852–1916)
Alf Ramsey	Q311029	1920	1999	43	English association football player and manager (1920-1999)
Frank P. Ramsey	Q315387	1903	1930	39	British mathematician, philosopher, and economist (1903–1930)
Norman Ramsey Jr.	Q107419	1915	2011	64	American physicist (1915–2011)
Ayn Rand	Q132524	1905	1982	87	Russian-born American writer and public philosopher (1905–1982)
Sally Rand	Q1988024	1904	1979	19	American burlesque performer and actress (1904–1979)
James Randi	Q294918	1928	2020	50	Canadian-American stage magician and skeptical movement adherent
Prince Randian	Q1226368	1871	1934	14	sideshow performer (1871–1934)
A. Philip Randolph	Q720153	1889	1979	17	Black American civil rights activist, labor unionist, politician (1889-1979)
Faina Ranevskaya	Q470466	1896	1984	43	Soviet actress (1896-1984)
S. R. Ranganathan	Q457933	1892	1972	34	Indian mathematician and librarian (1892–1972)
Devika Rani	Q465060	1908	1994	39	Indian actress (1908-1994)
Keith Raniere	Q6384925	1960	ALIVE	9	American cult founder and convicted felon (born 1960)
Ranjitsinhji	Q2757835	1872	1933	16	Indian cricket player. (1872-1933)
Otto Rank	Q84172	1884	1939	46	Austrian psychoanalyst (1884–1939)
Jeannette Rankin	Q232407	1880	1973	45	American congresswoman for Montana (1880-1973)
W. J. M. Rankine	Q232149	1820	1872	62	civil engineer (1820–1872)
Funmilayo Ransome-Kuti	Q226122	1900	1978	32	Nigerian educator, political campaigner, suffragist, and women's rights activist
K. Raghavendra Rao	Q6434855	1942	ALIVE	11	Indian film director
P. V. Narasimha Rao	Q275146	1921	2004	58	Prime Minister of India (1991-1996)
Raja Rao	Q1975074	1908	2006	23	Indian-born English writer (1908–2006)
François-Marie Raoult	Q379506	1830	1901	28	French chemist (1830–1901)
Raphael (singer)	Q561205	1943	ALIVE	29	Spanish recording artist; singer and actor
Megan Rapinoe	Q260725	1985	ALIVE	61	American soccer player
Anatol Rapoport	Q487453	1911	2007	17	Russian-born American mathematical psychologist (1911–2007)
Karl Rapp	Q72513	1882	1962	19	German engineer (1882-1962)
Rashid ad-Din Sinan	Q124746531	1130	1193	23	leader of the Syrian wing of the Hashshashin sect and figure in the history of the Crusades
Rashidun	Q180465	UNKNOWN	ALIVE	55	the four caliphs who, from the point of view of the Sunnis, held the caliphate after Muhammad
Rasmus Rask	Q310958	1787	1832	45	Danish linguist
Valentin Rasputin	Q529309	1937	2015	35	Soviet and Russian writer (1937-2015)
Enrico Rastelli	Q320690	1896	1931	10	Italian juggler and performer (1896-1931)
Francesco Bartolomeo Rastrelli	Q299687	1700	1771	50	Italian architect (1700-1771)
Walther Rathenau	Q135645	1867	1922	43	German businessman, writer, art collector and politician (1867-1922)
Dan Rather	Q733027	1931	ALIVE	33	American broadcast journalist (born 1931)
Mani Ratnam	Q174648	1955	ALIVE	38	Indian film director
Suhasini Maniratnam	Q467973	1961	ALIVE	29	Indian actress and director
Simon Rattle	Q157814	1955	ALIVE	37	British conductor (born 1955)
Friedrich Ratzel	Q76762	1844	1904	47	German geographer and ethnographer (1844–1904)
Geli Raubal	Q84642	1908	1931	37	niece of Adolf Hitler (1908–1931)
Robert Rauschenberg	Q164358	1925	2008	43	American painter and graphic artist (1925–2008)
Tapio Rautavaara	Q319784	1915	1979	29	Finnish athletics competitor, recording artist; singer and film actor
Ravachol	Q558456	1859	1892	21	French anarchist (1859-1892)
François Ravaillac	Q349190	1578	1610	30	French regicide
Arlene Raven	Q4792169	1944	2006	7	American art historian
Bipin Rawat	Q4915447	1958	2021	27	India's 1st Chief of Defence Staff, former COAS
Jerry Rawlings	Q51002	1947	2020	56	fourth President of the Republic of Ghana (1947-2020)
Tom Raworth	Q7817338	1938	2017	7	British poet (1938–2017)
James Earl Ray	Q310062	1928	1998	37	American criminal, convicted for the murder of civil rights activist and Nobel peace prize laureate Martin Luther King Jr. in 1968
John Ray	Q316949	1627	1705	43	British botanist (1627–1705)
Johnnie Ray	Q1198056	1927	1990	20	American singer and pianist (1927–1990)
Nicholas Ray	Q240677	1911	1979	45	American film director (1911-1979)
Sam Rayburn	Q1378052	1882	1961	21	Speaker of the United States House of Representatives (1955-1961), American politician (1882–1961)
Robert Rayford	Q288055	1953	1969	12	American teenager who died in 1969, thought to be the first death from AIDS in North America
John William Strutt, 3rd Baron Rayleigh	Q83297	1842	1919	91	English physicist (1842–1919)
Henry Jarvis Raymond	Q164985	1820	1869	18	American journalist and politician (1820–1869)
Paul Raymond (publisher)	Q2005020	1925	2008	8	English publisher (1925-2008)
Roy Raymond	Q23412	1947	1993	19	American businessman, founder of Victoria's Secret (1947-1993)
Dox (poet)	Q3038345	1913	1978	11	Malagasy writer (1913-1978)
Esther Razanadrasoa	Q23019500	1892	1931	8	Malagasy poet (1892-1931)
Fakhr al-Din al-Razi	Q333703	1150	1210	35	12th-century Sunni Muslim theologian and philosopher
Stenka Razin	Q193175	1630	1671	53	Cossack leader (c. 1630 - 1671)
Arkan	Q245198	1952	2000	40	Serbian military commandant and criminal
Mark "Chopper" Read	Q2428420	1954	2013	7	Australian criminal, author and rapper (1954-2013)
René Antoine Ferchault de Réaumur	Q310779	1683	1757	41	French scientist
Red Cloud	Q312721	1822	1909	36	chief of Oglala Lakota
Red Hot Chili Peppers	Q10708	UNKNOWN	ALIVE	97	American rock band
Red Velvet (group)	Q17466114	UNKNOWN	ALIVE	59	South Korean girl group
Otis Redding	Q217839	1941	1967	52	American singer and songwriter (1941–1967)
H. M. Reddy	Q13012198	1892	1960	6	Indian film director
Neelam Sanjiva Reddy	Q336913	1913	1996	53	Sixth President of India (1913-1996)
Robert Redford	Q59215	1936	2025	87	American actor and director (1936–2025)
Michael Redgrave	Q318263	1908	1985	45	English actor (1908-1985)
Steve Redgrave	Q52679	1962	ALIVE	37	British rower
Vanessa Redgrave	Q347879	1937	ALIVE	67	British actress and activist (born 1937)
Francesco Redi	Q311187	1626	1697	47	Italian entomologist and poet
Eddie Redmayne	Q28288	1982	ALIVE	76	English actor
Odilon Redon	Q154349	1840	1916	53	French painter (1840–1916)
Carol Reed	Q95143	1906	1976	45	English film director (1906–1976)
Donna Reed	Q224021	1921	1986	56	American film and television actress
Ed Reed	Q604393	1978	ALIVE	17	American football player, defensive back, safety
John Reed (journalist)	Q310800	1887	1920	40	American journalist, poet, and communist activist
Lou Reed	Q189080	1942	2013	66	American rock musician (1942–2013)
Rex Reed	Q2352005	1938	ALIVE	10	American film critic
Harry Reems	Q222832	1947	2013	25	American pornographic actor (1947–2013)
William Rees-Mogg	Q194896	1928	2012	7	editor of The Times (1928-2012)
Mina Rees	Q541619	1902	1997	16	American mathematician (1902–1997)
Christopher Reeve	Q174311	1952	2004	70	American actor (1952–2004)
Keanu Reeves	Q43416	1964	ALIVE	108	Canadian actor and musician (born 1964)
Steve Reeves	Q358193	1926	2000	39	American bodybuilder and actor (1926–2000)
Halit Refiğ	Q2237841	1934	2009	9	Turkish film director (1934–2009)
Nicolas Winding Refn	Q359397	1970	ALIVE	35	Danish film director, screenwriter, and producer (born 1970)
Tomás Regalado (Salvadoran politician)	Q887447	1861	1906	17	President of El Salvador (1861-1906)
Jean-François Regnard	Q732695	1655	1709	22	French writer (1655-1709)
Waheeda Rehman	Q465859	1938	ALIVE	43	Indian actress
William Rehnquist	Q311562	1924	2005	34	chief justice of the United States from 1986 to 2005 (1924–2005)
Steve Reich	Q262791	1936	ALIVE	43	American composer (born 1936)
Wilhelm Reich	Q84412	1897	1957	56	Austrian-American psychiatrist, psychoanalyst, sex educator and sociologist (1897–1957)
Franz Reichelt	Q112070	1878	1912	32	Austro-Hungarian-born French parachuting pioneer
Walter von Reichenau	Q57144	1884	1942	45	German field marshal (1884–1942)
Kathy Reichs	Q298221	1948	ALIVE	28	American writer and forensic anthropologist
Joy Reid	Q16499823	1970	ALIVE	7	American political pundit (1968-)
Thomas Reid	Q316347	1710	1796	36	Scottish philosopher (1710–1796)
Sidney Reilly	Q171958	1873	1925	27	Russian-born adventurer and secret agent (1873–1925)
Alfredo Reinado	Q529549	1968	2008	14	East Timorese military commander (1968-2008)
Carl Reiner	Q287793	1922	2020	88	American actor
Rob Reiner	Q287607	1947	2025	68	American filmmaker and actor (1947–2025)
Frederick Reines	Q191922	1918	1998	68	American physicist (1918–1998)
Max Reinhardt	Q78639	1873	1943	42	theatre director and actor (1873-1943)
Lotte Reiniger	Q444011	1899	1981	37	German silhouette animator and film director (1899–1981)
Kemal Reis	Q732272	1451	1511	20	Turkish privateer and admiral of the Ottoman Empire
Piri Reis	Q217915	1470	1554	59	Turkish admiral and cartographer
Edwin O. Reischauer	Q183253	1910	1990	16	American diplomat (1910-1990)
Hanna Reitsch	Q57157	1912	1979	39	German aviator (1912–1979)
Rekha	Q465826	1954	ALIVE	55	Indian actress
Erich Maria Remarque	Q47293	1898	1970	96	German-born novelist (1898–1970)
Thomas Remengesau Jr.	Q336285	1956	ALIVE	41	former President of Palau
Frederic Remington	Q560787	1861	1909	28	American painter and sculptor (1861-1909)
Aleksey Remizov	Q1340503	1877	1957	21	Russian writer (1877-1957)
Ren Zhengfei	Q712802	1944	ALIVE	31	Chinese businessman
Ernest Renan	Q157155	1823	1892	50	French philosopher and writer (1823–1892)
Mary Renault	Q235354	1905	1983	29	English novelist (1905–1983)
France-Albert René	Q224986	1935	2019	39	President of Seychelles (1935-2019)
Colin Renfrew	Q335189	1937	2024	35	British archaeologist (1937–2024)
Guido Reni	Q109061	1575	1642	52	Bolognese painter (1575–1642)
Karl Renner	Q11726	1870	1950	60	first President of Austria (1870–1950)
Louise Rennison	Q369398	1951	2016	14	British writer (1951–2016)
William Renshaw	Q365139	1861	1904	28	English tennis player (1861–1904)
Anna Renzi	Q3617815	1620	1700	13	Italian soprano (17th century)
Alain Resnais	Q218022	1922	2014	58	French film director (1922-2014)
Judith Resnik	Q49284	1949	1986	51	American engineer and astronaut (1949–1986)
Ottorino Respighi	Q243837	1879	1936	43	Italian composer, musicologist and conductor
Maria Ressa	Q6761526	1963	ALIVE	67	Filipino journalist
Pierre Restany	Q1460571	1930	2003	15	French art historian and critic (1930–2003)
Nicolas Restif de la Bretonne	Q732729	1734	1806	28	French writer (1734–1806)
Mary Lou Retton	Q235975	1968	ALIVE	35	American gymnast (born 1968)
Paul Reubens	Q720581	1952	2023	57	American actor and comedian (1952–2023)
Johann Reuchlin	Q61067	1455	1522	43	German humanist and scholar of Greek and Hebrew (1455-1522)
Paul Reuter	Q71014	1816	1899	39	German-Jewish-born British entrepreneur and news agency founder (1816–1899)
Walter Reuther	Q3055932	1907	1970	23	labor union leader and progressive activist (1907–1970)
Revathi	Q277996	1966	ALIVE	25	Indian film director
Gerard Reve	Q364153	1923	2006	29	Dutch writer (1923-2006)
Paul Revere	Q327071	1735	1818	43	American silversmith and Patriot in the American Revolution (1735–1818)
Charles Revson	Q1065894	1906	1975	10	American-Canadian businessman (Revlon)
Koos de la Rey	Q380938	1847	1914	22	South African general (1847-1914)
Efren Reyes	Q982090	1954	ALIVE	21	Filipino pool player
Władysław Reymont	Q121180	1867	1925	89	Polish novelist (1867-1925)
Burt Reynolds	Q202148	1936	2018	69	American actor (1936–2018)
Debbie Reynolds	Q263696	1932	2016	80	American actress, singer, and dancer (1932–2016)
Joshua Reynolds	Q194402	1723	1792	62	English painter (1723–1792)
Osborne Reynolds	Q323267	1842	1912	52	Anglo-Irish innovator (1842-1912)
Ryan Reynolds	Q192682	1976	ALIVE	82	Canadian-American actor and entrepreneur (born 1976)
Simon Reynolds	Q202676	1963	ALIVE	13	English music critic
Mohsen Rezaee	Q545979	1954	ALIVE	26	Iranian politician and senior military officer
Hossein Rezazadeh	Q374353	1978	ALIVE	28	Iranian weightlifter
Bernardo Rezende	Q716465	1950	ALIVE	28	Brazilian volleyball coach and former player
Shonda Rhimes	Q242329	1970	ALIVE	45	American television producer, television and film writer, and author
Kim Rhode	Q233759	1979	ALIVE	25	sport shooter
Jean Rhys	Q230598	1890	1979	43	British novelist (1890–1979)
Ri Ki-yong	Q485218	1895	1984	11	Korean writer (1896–1984)
Jean Ribault	Q935052	1520	1565	12	French navigator and colonizer
Joachim von Ribbentrop	Q101886	1893	1946	74	German Foreign Minister of Nazi Germany (1893–1946)
João Ubaldo Ribeiro	Q1140743	1941	2014	23	Brazilian author (1941-2014)
Jusepe de Ribera	Q297838	1591	1652	67	Spanish painter (1591–1652)
Jean Ricardou	Q3174310	1932	2016	14	French writer (1932-2016)
Gregorio Ricci-Curbastro	Q548184	1853	1925	30	Italian mathematician (1853–1925)
